,season,nbapersonid,All NBA Defensive First Team,All NBA Defensive Second Team,All NBA First Team,All NBA Second Team,All NBA Third Team,All Rookie First Team,All Rookie Second Team,Bill Russell NBA Finals MVP,Player Of The Month,Player Of The Week,Rookie Of The Month,all_star_game,rookie_all_star_game,allstar_rk,Defensive Player Of The Year_rk,Most Improved Player_rk,Most Valuable Player_rk,Rookie Of The Year_rk,Sixth Man Of The Year_rk,all_nba_points_rk,all_rookie_points_rk
1839,2020,203933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,2020,1629605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,2020,201959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,2020,1629659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,2020,1629611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,2020,1629056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,2020,1628390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,2020,203082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,2020,201152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
1848,2020,203648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,2020,1629033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,2020,1628418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,2020,203501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1852,2020,1627789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,2020,203107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,2020,1628396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,2020,203503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,2020,1628470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,2020,1630200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,2020,1629682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,2020,1630235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,2020,2772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,2020,203504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,2020,1626168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,2020,202684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,2020,1628972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,2020,1629660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,2020,1630234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,2020,1630189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,2020,204020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,2020,1630179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,2020,1630178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1871,2020,1626145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,2020,1628962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,2020,2617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,2020,1630176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,2020,203506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,2020,1629738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,2020,1628427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,2020,201961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,2020,1629117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,2020,1628411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,2020,202083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,2020,203115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,2020,1630266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,2020,1626161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,2020,1626195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,2020,1629139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,2020,1628380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,2020,1630192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,2020,202996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,2020,202954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,2020,51128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,2020,201285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,2020,1629322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,2020,1629661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,2020,1629654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,2020,1629035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,2020,1628385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,2020,200755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,2020,203373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,2020,203254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,2020,203210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,2020,52335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,2020,51393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,2020,51992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,2020,43052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,2020,44216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,2020,1628382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,2020,1628992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,2020,204211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,2020,51483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,2020,202694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,2020,1628963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,2020,203118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,2020,1630003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,2020,56538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,2020,1626649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,2020,1629057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,2020,1629004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,2020,44306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,0.0,19.0,0.0,0.0,11.0,0.0,0.0
1920,2020,52210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,2020,1626306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,2020,57198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,2020,204456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,2020,44709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,2020,1627752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,2020,1629018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,2020,1629107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,2020,1629021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,2020,203490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,2020,1628976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,2019,203932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,2019,1628988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,2019,1627846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,2019,1629690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,2019,1629678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,2019,201143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,2019,202329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,2019,202692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,2019,1629346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,2019,1627936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,2019,203458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,2019,1628035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,2019,1628993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,2019,203459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,2019,1629019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,2019,1628518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,2019,1629599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,2019,203083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,26.0,0.0
1951,2019,2738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,2019,203460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,2019,203952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,2019,1629014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,2019,1627790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,2019,201229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,2019,1628499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,2019,203382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,2019,203085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,2019,202340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,2019,203463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,2019,202687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,2019,201933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,2019,1626246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,2019,1626171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,2019,203992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,2019,202711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,2019,1629626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,2019,203078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
1970,2019,1629164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,2019,202688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,2019,1628968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,2019,203998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,2019,1628981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,2019,1627854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,2019,1627741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,2019,1628997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,2019,1628403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,2019,1629629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,2019,1629244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,2019,1627747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,2019,1626224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,2019,1628990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,2019,202718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,2019,1629718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,2019,1627767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,2019,1629002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,2019,1628449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
